"","drg","stateProvider","num_charges","mean_charge"
"3284","439","MA",36,15756.11540725
"3285","439","MD",33,9317.87360812121
"3286","439","ME",7,15060.3506667143
"3287","439","MI",37,18897.601097027
"3288","439","MN",19,22593.8018342105
"3289","439","MO",24,23501.7146589583
"3290","439","MS",8,19860.69026875
"3291","439","MT",2,15825.247725
"3292","439","NC",41,19163.3777409756
"3293","439","ND",3,13615.68421
"3294","439","NE",3,20926.6468266667
"3295","439","NH",7,18826.1304271429
"3296","439","NJ",37,52527.1144535135
"3297","439","NM",2,18796.944445
"3298","439","NV",6,43653.6936633333
"3299","439","NY",39,29027.3649720513
"3300","439","OH",44,20044.0495598409
"3301","439","OK",12,23315.3150508333
"3302","439","OR",3,25619.0683766667
"3303","439","PA",38,33286.2835932368
"3304","439","RI",3,26158.5452633333
"3305","439","SC",24,27200.9411395833
"3306","439","SD",3,29897.7026166667
"3307","439","TN",25,22760.4815548
"3308","439","TX",62,32007.8971066129
"3309","439","UT",5,19102.943032
"3310","439","VA",28,21956.1423092857
"3311","439","VT",1,12509.06897
"3312","439","WA",19,24560.8791468421
"3313","439","WI",11,20396.4913833636
"3314","439","WV",11,17666.0041181818
"3315","439","WY",2,22048.05357
"3316","460","AK",3,105178.148226667
"3317","460","AL",27,70792.5520974074
"3318","460","AR",16,66978.65552375
"3319","460","AZ",23,108299.609773478
"3320","460","CA",96,158963.177045417
"3321","460","CO",28,138514.350655714
"3322","460","CT",18,76081.9031394444
"3323","460","DC",4,104813.806685
"3324","460","DE",3,51267.45168
"3325","460","FL",91,113312.522828462
"3326","460","GA",45,94201.8679428889
"3327","460","HI",4,54404.873215
"3328","460","IA",17,66557.6156752941
"3329","460","ID",11,68848.6554854545
"3330","460","IL",55,102805.732015273
"3331","460","IN",39,98180.376778718
"3332","460","KS",16,73133.5287525
"3333","460","KY",16,80962.11605
"3334","460","LA",27,95814.0612092593
"3335","460","MA",21,60816.2013766667
"3336","460","MD",27,41623.8853633333
"3337","460","ME",7,49891.7321114286
"3338","460","MI",41,65142.8169007317
"3339","460","MN",22,71726.9969795455
"3340","460","MO",30,93389.9886403333
"3341","460","MS",15,79490.2058573333
"3342","460","MT",9,75775.4049333333
"3343","460","NC",32,87269.67223375
"3344","460","ND",3,65201.5896533333
"3345","460","NE",14,78410.1043457143
"3346","460","NH",7,77498.6087228571
"3347","460","NJ",31,124176.983379677
"3348","460","NM",9,100251.08653
"3349","460","NV",14,119806.906903571
"3350","460","NY",51,69604.0590429412
"3351","460","OH",53,80226.4945201887
"3352","460","OK",21,90759.9937047619
"3353","460","OR",19,68777.7558410526
"3354","460","PA",56,100226.409436071
"3355","460","RI",7,47875.8821185714
"3356","460","SC",26,105861.667892308
"3357","460","SD",10,88030.260183
"3358","460","TN",33,95070.4587636364
"3359","460","TX",119,106370.185238571
"3360","460","UT",11,71139.7882081818
"3361","460","VA",39,89114.9366241026
"3362","460","VT",4,49732.8758725
"3363","460","WA",29,107522.667214138
"3364","460","WI",23,71403.7672452174
"3365","460","WV",6,78275.8203
"3366","460","WY",4,105785.288425
"3367","469","AL",23,82206.5654686957
"3368","469","AR",9,61868.1810122222
"3369","469","AZ",21,90901.1883028571
"3370","469","CA",62,155249.258750806
"3371","469","CO",12,97131.5926766667
"3372","469","CT",15,65219.1612866667
"3373","469","DC",2,82264.38635
"3374","469","DE",3,53754.2119866667
"3375","469","FL",69,101757.644194928
"3376","469","GA",28,76897.8327057143
"3377","469","IA",12,54069.38223
"3378","469","ID",6,49919.2192533333
"3379","469","IL",48,81310.1878054167
"3380","469","IN",23,65711.7954904348
"3381","469","KS",13,70329.7405123077
"3382","469","KY",21,61704.0178133333
"3383","469","LA",10,60425.705842
"3384","469","MA",22,54071.7161695455
"3385","469","MD",25,31842.084848
"3386","469","ME",6,44024.4863283333
"3387","469","MI",32,58202.8432671875
"3388","469","MN",17,58706.0814352941
"3389","469","MO",26,69598.4469180769
"3390","469","MS",10,69976.347418
"3391","469","MT",5,46019.454762
"3392","469","NC",35,63977.8283654286
"3393","469","ND",4,50301.33148
"3394","469","NE",8,66674.17764875
"3395","469","NH",6,61882.21888
"3396","469","NJ",24,122835.220252083
"3397","469","NM",1,69827.66667
"3398","469","NV",5,130935.119976
"3399","469","NY",41,86456.1711531707
"3400","469","OH",38,72748.9656586842
"3401","469","OK",15,77490.4056386667
"3402","469","OR",8,61308.4998125
"3403","469","PA",37,100101.707764054
"3404","469","RI",1,64385
"3405","469","SC",17,84402.2815335294
"3406","469","SD",4,61579.544905
"3407","469","TN",28,73022.043985
"3408","469","TX",65,91801.7084904615
"3409","469","UT",7,52004.4792957143
"3410","469","VA",25,71485.107768
"3411","469","VT",2,50570.38095
"3412","469","WA",20,80717.919935
"3413","469","WI",15,61458.3349853333
"3414","469","WV",6,44412.9806266667
"3415","470","AK",7,59078.2792385714
"3416","470","AL",53,52057.3248598113
"3417","470","AR",28,39338.3276328571
"3418","470","AZ",49,54977.3182014286
"3419","470","CA",235,86472.772884383
"3420","470","CO",44,60183.4885411364
"3421","470","CT",29,40543.6105893103
"3422","470","DC",6,52919.19463
"3423","470","DE",5,37723.97722
"3424","470","FL",151,66179.1818507285
"3425","470","GA",81,48577.8004118519
"3426","470","HI",11,41059.1028072727
"3427","470","IA",33,37199.7661436364
"3428","470","ID",12,37716.1754841667
"3429","470","IL",110,54560.1175007273
"3430","470","IN",74,48301.0826383784
"3431","470","KS",44,41490.2638568182
"3432","470","KY",48,40578.18365625
"3433","470","LA",62,51940.8452566129
"3434","470","MA",56,33522.6927821429
"3435","470","MD",43,23209.433894186
"3436","470","ME",20,35365.187009
"3437","470","MI",89,35015.4788916854
"3438","470","MN",49,37434.0972220408
"3439","470","MO",63,45697.3447555556
"3440","470","MS",30,53680.940575
"3441","470","MT",12,31780.700495
"3442","470","NC",80,42728.190756
"3443","470","ND",6,32254.929595
"3444","470","NE",21,44429.1832609524
"3445","470","NH",13,48650.9388323077
"3446","470","NJ",60,78351.6485631667
"3447","470","NM",23,52818.0960417391
"3448","470","NV",21,75748.2248604762
"3449","470","NY",141,40508.6264043972
"3450","470","OH",126,42272.8626502381
"3451","470","OK",51,47895.6362796078
"3452","470","OR",31,40594.1751519355
"3453","470","PA",135,52160.4694655556
"3454","470","RI",10,34786.081572
"3455","470","SC",43,57136.1274869767
"3456","470","SD",15,38030.354844
"3457","470","TN",63,51041.1903480952
"3458","470","TX",224,61947.4438312054
"3459","470","UT",27,38425.7968796296
"3460","470","VA",64,48264.9994076563
"3461","470","VT",6,32692.6910433333
"3462","470","WA",45,52779.9755684444
"3463","470","WI",63,38827.4172774603
"3464","470","WV",27,33580.8916096296
"3465","470","WY",11,48963.7432654545
"3466","473","AK",2,59028.305265
"3467","473","AL",23,40843.3320182609
"3468","473","AR",12,33212.64003
"3469","473","AZ",10,56723.644324
"3470","473","CA",58,94163.1847625862
"3471","473","CO",15,70179.2940393333
"3472","473","CT",14,41353.6960278571
"3473","473","DC",3,86842.0997966667
"3474","473","DE",2,30307.67939
"3475","473","FL",67,70362.6896428358
"3476","473","GA",38,47285.9421015789
"3477","473","HI",2,53543.794445
"3478","473","IA",8,39217.78510875
"3479","473","ID",7,36953.3743228571
"3480","473","IL",26,61668.7178934615
"3481","473","IN",24,53871.7802866667
"3482","473","KS",10,54135.931655
"3483","473","KY",16,40154.73047875
"3484","473","LA",20,58825.7462055
"3485","473","MA",13,41411.1194307692
"3486","473","MD",17,24030.9503052941
"3487","473","ME",3,36290.0279733333
"3488","473","MI",32,35971.0854146875
"3489","473","MN",9,41685.4272511111
"3490","473","MO",19,42703.43623
"3491","473","MS",15,48099.4978373333
"3492","473","MT",4,34576.435995
"3493","473","NC",31,48526.9105516129
"3494","473","ND",2,31648.1629
"3495","473","NE",8,46365.69296
"3496","473","NH",2,44241.719155
"3497","473","NJ",10,70860.29301
"3498","473","NM",4,56317.3707975
"3499","473","NV",11,71640.1662209091
"3500","473","NY",24,42379.6163808333
"3501","473","OH",32,46412.7659590625
"3502","473","OK",14,45196.5834235714
"3503","473","OR",16,40549.389955625
"3504","473","PA",25,63706.08964
"3505","473","RI",3,29753.9717166667
"3506","473","SC",21,65300.6512842857
"3507","473","SD",4,61288.1409475
"3508","473","TN",25,44821.9519884
"3509","473","TX",78,59527.392155641
"3510","473","UT",5,33657.37547
"3511","473","VA",23,49223.0274482609
"3512","473","VT",1,31783.61111
"3513","473","WA",18,61620.6867405556
"3514","473","WI",11,44828.3727318182
"3515","473","WV",6,40205.017725
"3516","473","WY",3,60072.2610933333
"3517","480","AL",18,62414.2164061111
"3518","480","AR",11,49971.64718
"3519","480","AZ",19,77778.2960610526
"3520","480","CA",69,137747.762681014
"3521","480","CO",11,87746.8077445455
"3522","480","CT",16,65798.272431875
"3523","480","DC",1,71097.91667
"3524","480","DE",2,61172.10753
"3525","480","FL",69,97358.103597971
"3526","480","GA",23,68513.1907173913
"3527","480","HI",1,67567.25
"3528","480","IA",13,54154.1298953846
"3529","480","ID",6,44276.734895
"3530","480","IL",45,76279.9896082222
"3531","480","IN",25,59737.2284904
"3532","480","KS",9,71703.3100866667
"3533","480","KY",16,47783.46679
"3534","480","LA",11,68760.1076781818
"3535","480","MA",25,46330.036788
"3536","480","MD",20,25891.1382975
"3537","480","ME",5,45807.176244
"3538","480","MI",36,52580.2392508333
"3539","480","MN",12,59827.9903916667
"3540","480","MO",26,65986.0281773077
"3541","480","MS",10,66748.624788
"3542","480","MT",4,46173.6619625
"3543","480","NC",37,52248.0437789189
"3544","480","ND",4,42848.0352775
"3545","480","NE",9,53121.5870722222
"3546","480","NH",4,50647.5693275
"3547","480","NJ",34,114698.704608529
"3548","480","NM",4,65941.31044
"3549","480","NV",4,109178.3482525
"3550","480","NY",50,76291.7239154
"3551","480","OH",38,68476.6955415789
"3552","480","OK",11,71675.23694
"3553","480","OR",9,54030.9148666667
"3554","480","PA",36,94588.2971930556
"3555","480","RI",3,67765.5224533333
"3556","480","SC",13,82400.7757561538
"3557","480","SD",4,61932.2137775
"3558","480","TN",23,59777.3115826087
"3559","480","TX",63,88934.1094660317
"3560","480","UT",5,42854.0316
"3561","480","VA",28,60674.5897603571
"3562","480","VT",2,48243.05921
"3563","480","WA",20,64292.3241755
"3564","480","WI",16,54324.3846625
"3565","480","WV",8,51565.28723125
"3566","480","WY",1,57556.26667
"3567","481","AK",3,53231.2208
"3568","481","AL",41,45052.9600839024
"3569","481","AR",23,34333.3384495652
"3570","481","AZ",41,57299.1026819512
"3571","481","CA",163,88542.6225318405
"3572","481","CO",30,55682.9848223333
"3573","481","CT",29,38244.394892069
"3574","481","DC",4,60685.003185
"3575","481","DE",4,33173.5165075
"3576","481","FL",136,65667.8521393382
"3577","481","GA",63,43722.0442068254
"3578","481","HI",8,40356.11302125
"3579","481","IA",27,34480.7090740741
"3580","481","ID",9,33577.1350988889
"3581","481","IL",96,51242.6025111458
"3582","481","IN",53,40133.8970056604
"3583","481","KS",25,40331.3259996
"3584","481","KY",38,35922.5340092105
"3585","481","LA",35,48177.5672348571
"3586","481","MA",49,31170.7720289796
"3587","481","MD",35,19454.0984577143
"3588","481","ME",14,34097.303775
"3589","481","MI",70,34089.6723578571
"3590","481","MN",32,37776.7682690625
"3591","481","MO",51,44127.2513986274
"3592","481","MS",24,43091.21301125
"3593","481","MT",9,32019.0007455556
"3594","481","NC",69,36523.9921068116
"3595","481","ND",6,28981.64642
"3596","481","NE",17,41367.1079611765
"3597","481","NH",12,39322.41188
"3598","481","NJ",53,75967.3293877359
"3599","481","NM",14,45408.8798685714
"3600","481","NV",13,73976.6597407692
"3601","481","NY",108,42004.7245626852
"3602","481","OH",91,38875.7225331868
"3603","481","OK",32,42169.2566478125
"3604","481","OR",21,40541.0996942857
"3605","481","PA",101,49967.4819442574
"3606","481","RI",9,34304.0232977778
"3607","481","SC",36,51405.8094358333
"3608","481","SD",9,35485.2431588889
"3609","481","TN",49,45137.2741134694
"3610","481","TX",156,56343.1179933974
"3611","481","UT",12,35041.0607916667
"3612","481","VA",50,42375.8097502
"3613","481","VT",5,29392.578442
"3614","481","WA",39,49057.5364748718
"3615","481","WI",54,35702.0435851852
"3616","481","WV",19,29606.2195531579
"3617","481","WY",3,46720.65018
"3618","482","AK",2,40857.363635
"3619","482","AL",22,39434.8953822727
"3620","482","AR",19,28596.4408310526
"3621","482","AZ",12,43796.4572158333
"3622","482","CA",85,67703.5335330588
"3623","482","CO",9,42401.6652888889
"3624","482","CT",14,34484.5409407143
"3625","482","DC",3,48542.3250533333
"3626","482","DE",3,28218.14793
"3627","482","FL",87,52146.4298510345
"3628","482","GA",35,37684.270212
"3629","482","HI",2,35205.115385
"3630","482","IA",11,30009.56354
"3631","482","ID",7,25836.8499414286
"3632","482","IL",39,38976.694835641
"3633","482","IN",36,33615.7527258333
"3634","482","KS",11,29070.8991472727
"3635","482","KY",18,30344.03011
"3636","482","LA",17,36334.0678323529
"3637","482","MA",18,29209.9892355556
"3638","482","MD",25,15539.7307292
"3639","482","ME",3,22330.5599133333
"3640","482","MI",30,27942.5742813333
"3641","482","MN",8,28020.04100375
"3642","482","MO",23,31007.7347869565
"3643","482","MS",17,34093.5103470588
"3644","482","MT",5,23159.392526
"3645","482","NC",33,30047.9656512121
"3646","482","ND",2,24467.82143
"3647","482","NE",8,29877.61171125
"3648","482","NH",5,29025.234324
"3649","482","NJ",35,55785.784996
"3650","482","NM",9,35362.7240933333
"3651","482","NV",10,67011.358832
"3652","482","NY",56,35663.4317235714
"3653","482","OH",33,29305.7039657576
"3654","482","OK",14,33340.5575278571
"3655","482","OR",9,29786.3013244444
"3656","482","PA",40,48904.921309
"3657","482","RI",4,24894.5012825
"3658","482","SC",18,37872.8974422222
"3659","482","SD",6,28480.9612716667
"3660","482","TN",32,33458.45117625
"3661","482","TX",79,43935.6664455696
"3662","482","UT",5,28317.216474
"3663","482","VA",29,36109.4024155172
"3664","482","VT",4,22487.8465225
"3665","482","WA",20,37310.375207
"3666","482","WI",14,32079.0153464286
"3667","482","WV",12,25070.34617
"3668","482","WY",2,33212.98182
"3669","491","AK",2,30036.457995
"3670","491","AL",21,26097.424680619
"3671","491","AR",11,18049.2296226364
"3672","491","AZ",17,31833.7668264706
"3673","491","CA",83,58595.2236463855
"3674","491","CO",20,36982.269833
"3675","491","CT",10,26195.153715
"3676","491","DC",3,30578.6218666667
"3677","491","DE",2,18424.929225
"3678","491","FL",71,41528.8755757746
"3679","491","GA",24,29896.0128079167
"3680","491","HI",1,22420.5
"3681","491","IA",13,19666.50009
"3682","491","ID",4,19576.767045
"3683","491","IL",47,31133.7155623404
"3684","491","IN",22,26647.7657040909
"3685","491","KS",13,27150.2281553846
"3686","491","KY",15,22359.7020913333
"3687","491","LA",15,28458.8172046667
"3688","491","MA",23,22165.5819856522
"3689","491","MD",25,11188.9716902
"3690","491","ME",5,12911.3355
"3691","491","MI",34,18610.3599
"3692","491","MN",21,22652.2398890476
"3693","491","MO",24,26284.0421629167
"3694","491","MS",10,41395.418362
"3695","491","MT",5,19013.684786
"3696","491","NC",24,23864.3152241667
"3697","491","ND",4,14292.867955
"3698","491","NE",9,26305.1067366667
"3699","491","NH",3,27054.38998
"3700","491","NJ",18,39286.2102494444
"3701","491","NM",3,22549.6196566667
"3702","491","NV",8,40748.7239675
"3703","491","NY",35,26299.3551911429
"3704","491","OH",37,25736.1974448919
"3705","491","OK",21,28153.3586338095
"3706","491","OR",17,20498.9236870588
"3707","491","PA",43,30530.9979995581
"3708","491","RI",2,23275.258065
"3709","491","SC",19,33458.8942036842
"3710","491","SD",5,26540.876582
"3711","491","TN",26,23895.2580503846
"3712","491","TX",74,33911.2318410811
"3713","491","UT",7,15474.0816414286
"3714","491","VA",23,28391.2524304348
"3715","491","VT",1,17338.69231
"3716","491","WA",29,27547.2205513793
"3717","491","WI",17,22972.8934647059
"3718","491","WV",6,22015.40271
"3719","491","WY",3,42235.26884
"3720","536","AL",19,17079.6029420526
"3721","536","AR",17,10537.7240014118
"3722","536","AZ",24,19748.1653004583
"3723","536","CA",77,32771.7125950649
"3724","536","CO",21,20141.8110915714
"3725","536","CT",16,18129.127434375
"3726","536","DC",2,17310.664705
"3727","536","DE",3,10765.59739
"3728","536","FL",93,21450.8524481505
"3729","536","GA",29,14589.5088943793
"3730","536","HI",3,17053.0909066667
"3731","536","IA",13,11236.6678057692
"3732","536","ID",5,11222.46306
"3733","536","IL",59,15961.148223
"3734","536","IN",28,12795.1603089286
"3735","536","KS",10,16273.386977
"3736","536","KY",17,12350.5108169412
"3737","536","LA",11,16226.7719174545
"3738","536","MA",35,11118.5745499714
"3739","536","MD",27,6716.62327574074
"3740","536","ME",6,10586.4236688333
"3741","536","MI",38,12038.4470950526
"3742","536","MN",16,14611.5772139375
"3743","536","MO",26,13683.0610520385
"3744","536","MS",8,15701.92392375
"3745","536","MT",4,10722.170673
"3746","536","NC",39,12936.2589617949
"3747","536","ND",3,9696.127946
"3748","536","NE",7,13088.9677628571
"3749","536","NH",5,13881.1517784
"3750","536","NJ",42,31390.405632381
"3751","536","NM",5,14703.223268
"3752","536","NV",11,25910.7027936364
"3753","536","NY",83,18457.3971435663
"3754","536","OH",43,12554.9209794419
"3755","536","OK",12,14279.5328758333
"3756","536","OR",8,13238.782875
"3757","536","PA",56,19872.1994621964
"3758","536","RI",5,18584.41444
"3759","536","SC",22,16017.9587133636
"3760","536","SD",3,15109.2792666667
"3761","536","TN",36,13268.0932045556
"3762","536","TX",66,19673.7294525758
